student_id,event_timestamp,cgpa,dsa_score,system_design_score,dbms_score,oop_proficiency,cloud_devops_score,web_dev_score,problem_solving_score,aptitude_score,communication_score,teamwork_score,github_projects_count,internship_duration_months,certifications_count,hackathons_participated,mock_interview_score,curriculum_updated_year,domain_code,technical_skill_mean,soft_skill_mean,industry_exposure_score,practical_experience_score,curriculum_age_years
CSE_0441,2026-01-01 00:00:00+00:00,5.42,81,85,7,78,94,44,95.16,42,34.0,60,15,10,4,4,36,2023,4,64.83333333333333,63.053333333333335,81.0,79.16666666666667,3
CSE_0442,2026-01-01 00:00:00+00:00,9.93,94,89,4,0,57,43,35.4,68,42.0,14,0,4,3,6,91,2020,3,47.833333333333336,30.46666666666667,37.0,34.166666666666664,6
CSE_0443,2026-01-01 00:00:00+00:00,6.87,37,57,59,54,84,87,54.2,98,26.0,93,8,12,2,5,51,2021,3,63.0,57.73333333333333,66.5,72.41666666666667,5
CSE_0444,2026-01-01 00:00:00+00:00,6.85,31,53,72,2,55,64,87.92,12,76.0,50,10,8,4,4,56,2021,1,46.166666666666664,71.30666666666667,66.0,61.666666666666664,5
CSE_0445,2026-01-01 00:00:00+00:00,9.06,10,11,0,77,33,50,90.76,9,40.0,26,6,11,3,1,87,2020,3,30.166666666666668,52.25333333333333,54.0,49.83333333333333,6
CSE_0446,2026-01-01 00:00:00+00:00,9.74,44,80,35,37,30,42,47.08,74,52.0,85,2,8,1,7,27,2023,1,44.666666666666664,61.35999999999999,45.5,54.25,3
CSE_0447,2026-01-01 00:00:00+00:00,9.93,88,77,34,0,51,85,88.52,81,56.0,73,3,9,4,6,35,2024,0,55.833333333333336,72.50666666666666,59.5,55.75,2
CSE_0448,2026-01-01 00:00:00+00:00,8.77,32,13,65,37,88,22,74.96,97,92.0,60,12,12,5,5,63,2019,1,42.833333333333336,75.65333333333332,86.5,81.75,7
CSE_0449,2026-01-01 00:00:00+00:00,6.88,40,33,62,84,75,55,41.64,40,52.0,57,5,11,1,4,17,2024,1,58.166666666666664,50.21333333333333,51.5,58.74999999999999,2
CSE_0450,2026-01-01 00:00:00+00:00,5.42,7,52,22,28,0,18,84.68,49,32.0,30,2,0,4,4,88,2019,3,21.166666666666668,48.89333333333334,30.0,19.666666666666668,7
CSE_0451,2026-01-01 00:00:00+00:00,8.89,10,19,8,4,54,81,68.76,86,62.0,90,11,7,0,8,34,2022,0,29.333333333333332,73.58666666666666,59.5,76.08333333333333,4
CSE_0452,2026-01-01 00:00:00+00:00,7.79,85,74,33,73,21,75,95.44,70,98.0,11,6,0,3,0,67,2024,2,60.166666666666664,68.14666666666666,24.0,14.0,2
CSE_0453,2026-01-01 00:00:00+00:00,7.12,50,15,45,91,39,54,42.6,58,68.0,45,12,1,3,8,77,2020,2,49.0,51.86666666666667,58.5,60.91666666666667,6
CSE_0454,2026-01-01 00:00:00+00:00,9.53,87,94,77,20,100,91,77.72,38,98.0,30,5,6,0,5,38,2020,2,78.16666666666667,68.57333333333334,37.5,47.916666666666664,6
CSE_0455,2026-01-01 00:00:00+00:00,5.56,40,69,3,70,0,91,60.44,2,88.0,31,8,7,2,3,89,2023,0,45.5,59.81333333333333,49.0,50.333333333333336,3
CSE_0456,2026-01-01 00:00:00+00:00,7.46,16,55,29,66,64,59,82.84,75,22.0,31,11,0,5,6,7,2020,4,48.166666666666664,45.28,57.0,48.166666666666664,6
CSE_0457,2026-01-01 00:00:00+00:00,5.06,75,82,94,46,62,58,34.76,6,72.0,98,14,2,3,8,87,2023,0,69.5,68.25333333333333,65.0,68.5,3
CSE_0458,2026-01-01 00:00:00+00:00,7.34,45,100,74,83,53,32,34.24,48,42.0,52,4,6,1,4,79,2020,3,64.5,42.74666666666667,37.0,41.833333333333336,6
CSE_0459,2026-01-01 00:00:00+00:00,5.28,31,57,98,82,41,18,88.2,25,64.0,60,3,12,5,4,83,2021,1,54.5,70.73333333333333,66.0,57.0,5
CSE_0460,2026-01-01 00:00:00+00:00,5.59,78,3,71,34,20,27,33.52,32,42.0,45,2,8,3,7,14,2018,1,38.833333333333336,40.17333333333334,53.5,54.25,8
CSE_0461,2026-01-01 00:00:00+00:00,5.59,79,3,2,67,78,51,64.0,100,48.0,84,9,7,2,6,6,2020,3,46.666666666666664,65.33333333333333,58.5,63.91666666666667,6
CSE_0462,2026-01-01 00:00:00+00:00,8.25,53,19,13,68,80,48,90.64,47,94.0,73,0,7,1,7,16,2018,3,46.833333333333336,85.88,39.0,46.66666666666667,8
CSE_0463,2026-01-01 00:00:00+00:00,8.73,85,9,59,0,21,36,73.64,78,36.0,79,2,8,5,1,85,2019,1,35.0,62.879999999999995,46.5,31.75,7
CSE_0464,2026-01-01 00:00:00+00:00,7.92,91,23,76,67,37,25,61.24,1,90.0,6,2,9,1,8,85,2022,4,53.166666666666664,52.413333333333334,50.5,60.91666666666667,4
CSE_0465,2026-01-01 00:00:00+00:00,9.81,19,98,44,11,98,98,64.96,70,22.0,3,6,2,0,2,63,2024,4,61.333333333333336,29.986666666666665,22.0,27.333333333333332,2
CSE_0466,2026-01-01 00:00:00+00:00,6.87,32,25,95,59,79,97,62.2,31,28.0,90,6,7,4,5,11,2024,4,64.5,60.06666666666666,58.0,53.16666666666667,2
CSE_0467,2026-01-01 00:00:00+00:00,6.43,73,36,33,26,7,98,46.04,3,88.0,51,12,0,0,5,81,2019,3,45.5,61.68,36.5,46.75,7
CSE_0468,2026-01-01 00:00:00+00:00,9.34,39,84,44,55,61,39,84.84,19,70.0,88,14,7,5,1,55,2020,1,53.666666666666664,80.94666666666667,68.0,56.83333333333333,6
CSE_0469,2026-01-01 00:00:00+00:00,6.12,31,53,60,22,46,79,43.28,35,80.0,30,11,12,4,6,45,2024,1,48.5,51.093333333333334,83.0,83.16666666666666,2
CSE_0470,2026-01-01 00:00:00+00:00,9.82,96,20,82,24,16,37,36.36,31,36.0,74,0,6,0,8,46,2023,1,45.833333333333336,48.78666666666667,35.0,47.5,3
CSE_0471,2026-01-01 00:00:00+00:00,5.06,1,73,15,20,16,76,72.64,27,62.0,83,2,12,4,0,78,2019,0,33.5,72.54666666666667,50.0,39.666666666666664,7
CSE_0472,2026-01-01 00:00:00+00:00,9.85,96,37,65,60,89,86,80.12,76,78.0,35,12,7,3,7,100,2021,0,72.16666666666667,64.37333333333333,71.0,74.66666666666667,5
CSE_0473,2026-01-01 00:00:00+00:00,5.22,32,45,39,62,12,53,53.72,0,70.0,53,7,0,1,1,15,2018,2,40.5,58.906666666666666,20.5,20.083333333333332,8
CSE_0474,2026-01-01 00:00:00+00:00,9.46,76,3,16,51,16,21,32.96,59,58.0,53,15,5,4,0,68,2023,0,30.5,47.98666666666667,58.5,49.583333333333336,3
CSE_0475,2026-01-01 00:00:00+00:00,7.64,29,59,33,87,37,15,65.68,55,96.0,16,8,6,3,7,1,2024,4,43.333333333333336,59.22666666666667,60.5,62.41666666666667,2
CSE_0476,2026-01-01 00:00:00+00:00,9.96,32,56,15,24,80,27,63.6,34,74.0,74,6,10,2,1,91,2023,4,39.0,70.53333333333333,47.5,46.91666666666667,3
CSE_0477,2026-01-01 00:00:00+00:00,5.37,76,44,59,54,77,34,61.48,29,92.0,29,6,4,0,5,53,2020,4,57.333333333333336,60.82666666666666,34.5,44.416666666666664,6
CSE_0478,2026-01-01 00:00:00+00:00,7.77,25,19,65,45,44,59,34.24,53,78.0,98,11,4,2,5,26,2021,4,42.833333333333336,70.08,52.5,56.08333333333333,5
CSE_0479,2026-01-01 00:00:00+00:00,9.85,21,16,65,31,5,44,39.16,35,78.0,21,14,6,5,4,30,2018,2,30.333333333333332,46.053333333333335,73.0,65.16666666666666,8
CSE_0480,2026-01-01 00:00:00+00:00,7.62,65,70,89,54,34,45,41.24,54,26.0,42,15,10,3,7,40,2021,4,59.5,36.413333333333334,84.5,90.41666666666667,5
CSE_0481,2026-01-01 00:00:00+00:00,8.15,37,3,12,95,13,71,45.68,88,48.0,26,10,2,2,2,35,2019,3,38.5,39.89333333333334,38.0,36.666666666666664,7
CSE_0482,2026-01-01 00:00:00+00:00,8.48,89,92,55,4,71,54,51.04,79,88.0,36,7,5,2,3,46,2020,3,60.833333333333336,58.346666666666664,42.0,42.166666666666664,6
CSE_0483,2026-01-01 00:00:00+00:00,7.27,45,13,30,35,60,85,55.0,57,38.0,45,5,6,3,6,42,2023,3,44.666666666666664,46.0,52.0,51.666666666666664,3
CSE_0484,2026-01-01 00:00:00+00:00,8.14,14,2,33,48,14,84,50.16,82,30.0,34,10,0,1,6,64,2023,0,32.5,38.053333333333335,39.0,45.83333333333333,3
CSE_0485,2026-01-01 00:00:00+00:00,7.92,97,87,38,57,53,25,82.2,64,46.0,3,2,11,4,7,49,2019,1,59.5,43.73333333333333,65.0,62.99999999999999,7
CSE_0486,2026-01-01 00:00:00+00:00,9.51,43,100,66,38,26,84,43.52,68,38.0,79,14,1,5,1,92,2023,2,59.5,53.50666666666667,53.0,39.33333333333333,3
CSE_0487,2026-01-01 00:00:00+00:00,5.23,48,79,7,79,12,24,81.44,50,94.0,79,0,11,5,1,0,2022,3,41.5,84.81333333333333,50.0,35.83333333333333,4
CSE_0488,2026-01-01 00:00:00+00:00,6.4,74,57,86,96,30,64,42.28,21,90.0,84,6,3,0,3,71,2020,3,67.83333333333333,72.09333333333333,27.0,34.0,6
CSE_0489,2026-01-01 00:00:00+00:00,9.75,60,54,77,84,34,5,53.16,87,60.0,25,0,12,4,8,56,2019,4,52.333333333333336,46.053333333333335,66.0,65.0,7
CSE_0490,2026-01-01 00:00:00+00:00,9.45,66,3,54,60,59,22,59.44,100,24.0,99,0,7,0,8,15,2020,3,44.0,60.81333333333333,37.5,50.41666666666667,6
CSE_0491,2026-01-01 00:00:00+00:00,7.28,5,23,26,8,5,63,69.12,52,78.0,18,15,10,5,3,27,2018,4,21.666666666666668,55.04,82.5,75.41666666666667,8
CSE_0492,2026-01-01 00:00:00+00:00,8.1,8,33,92,5,68,86,41.12,99,70.0,80,8,12,4,8,85,2020,4,48.666666666666664,63.70666666666667,82.0,83.66666666666667,6
CSE_0493,2026-01-01 00:00:00+00:00,6.39,5,29,52,34,85,42,81.96,35,98.0,44,12,9,2,2,81,2020,1,41.166666666666664,74.65333333333332,59.5,61.75,6
CSE_0494,2026-01-01 00:00:00+00:00,5.94,72,81,38,38,57,22,55.8,67,64.0,25,9,5,1,4,21,2018,0,51.333333333333336,48.26666666666667,44.5,50.583333333333336,8
CSE_0495,2026-01-01 00:00:00+00:00,7.32,94,18,64,21,48,95,49.36,35,46.0,21,6,0,2,8,40,2019,4,56.666666666666664,38.78666666666667,40.0,44.0,7
CSE_0496,2026-01-01 00:00:00+00:00,6.77,31,30,16,40,22,29,67.24,51,62.0,57,12,9,1,5,75,2020,4,28.0,62.080000000000005,63.0,73.0,6
CSE_0497,2026-01-01 00:00:00+00:00,7.92,40,59,29,4,88,76,72.8,52,98.0,62,10,4,3,2,18,2021,1,49.333333333333336,77.60000000000001,47.0,42.5,5
CSE_0498,2026-01-01 00:00:00+00:00,5.39,75,59,52,41,33,17,48.04,81,76.0,27,12,6,0,8,88,2020,4,46.166666666666664,50.346666666666664,59.0,75.5,6
CSE_0499,2026-01-01 00:00:00+00:00,9.87,7,18,12,86,25,86,56.84,49,74.0,64,3,12,0,5,49,2019,2,39.0,64.94666666666667,48.5,60.75,7
CSE_0500,2026-01-01 00:00:00+00:00,9.93,71,48,20,80,46,78,35.48,79,40.0,43,5,5,3,3,58,2023,0,57.166666666666664,39.49333333333333,42.0,37.5,3
CSE_0501,2026-01-01 00:00:00+00:00,8.49,49,62,18,75,4,96,55.32,40,80.0,99,0,12,4,3,68,2024,2,50.666666666666664,78.10666666666667,53.5,46.25,2
CSE_0502,2026-01-01 00:00:00+00:00,7.68,91,82,52,86,89,20,94.6,17,80.0,42,6,12,3,7,33,2018,3,70.0,72.2,71.5,75.25,8
CSE_0503,2026-01-01 00:00:00+00:00,6.55,61,21,18,79,19,56,44.32,21,46.0,36,11,11,5,6,38,2023,0,42.333333333333336,42.10666666666666,84.5,80.25,3
CSE_0504,2026-01-01 00:00:00+00:00,9.07,83,23,56,66,5,22,68.2,65,58.0,65,14,8,3,0,73,2019,3,42.5,63.73333333333333,60.0,56.0,7
CSE_0505,2026-01-01 00:00:00+00:00,8.42,61,75,24,29,69,90,45.68,20,44.0,16,15,7,1,5,6,2022,4,58.0,35.22666666666667,64.0,74.16666666666667,4
CSE_0506,2026-01-01 00:00:00+00:00,5.81,6,29,85,56,58,44,49.4,99,40.0,39,5,3,5,7,100,2024,1,46.333333333333336,42.800000000000004,55.0,46.666666666666664,2
CSE_0507,2026-01-01 00:00:00+00:00,9.55,74,57,30,85,63,43,39.04,43,22.0,37,3,12,3,2,51,2023,2,58.666666666666664,32.68,53.0,49.5,3
CSE_0508,2026-01-01 00:00:00+00:00,9.11,83,30,80,72,17,81,37.52,46,42.0,84,6,10,0,8,59,2020,3,60.5,54.50666666666667,57.0,73.16666666666667,6
CSE_0509,2026-01-01 00:00:00+00:00,9.75,79,99,54,28,3,87,39.72,38,64.0,60,2,11,2,1,51,2024,4,58.333333333333336,54.57333333333333,42.0,40.49999999999999,2
CSE_0510,2026-01-01 00:00:00+00:00,8.63,3,63,22,36,16,46,80.36,28,20.0,8,0,4,1,5,78,2020,2,31.0,36.12,26.5,30.416666666666664,6
CSE_0511,2026-01-01 00:00:00+00:00,8.07,5,18,31,86,13,39,81.64,53,42.0,76,3,6,1,0,23,2018,2,32.0,66.54666666666667,25.0,24.5,8
CSE_0512,2026-01-01 00:00:00+00:00,7.09,57,47,61,12,77,50,79.48,89,90.0,74,2,7,4,1,25,2020,3,50.666666666666664,81.16000000000001,40.0,28.833333333333336,6
CSE_0513,2026-01-01 00:00:00+00:00,9.66,21,44,73,31,12,41,79.36,84,68.0,60,0,4,2,4,89,2024,4,37.0,69.12,28.0,26.666666666666664,2
CSE_0514,2026-01-01 00:00:00+00:00,9.33,25,99,9,45,6,6,69.68,16,68.0,79,1,8,1,0,89,2021,1,31.666666666666668,72.22666666666667,26.0,25.666666666666664,5
CSE_0515,2026-01-01 00:00:00+00:00,5.23,2,93,99,22,43,49,52.96,79,52.0,15,10,9,3,7,9,2021,3,51.333333333333336,39.98666666666667,72.0,75.83333333333333,5
CSE_0516,2026-01-01 00:00:00+00:00,5.13,40,54,71,44,14,47,74.6,59,74.0,1,4,11,1,0,16,2023,2,45.0,49.86666666666667,39.5,41.416666666666664,3
CSE_0517,2026-01-01 00:00:00+00:00,6.88,59,54,53,16,18,83,68.56,30,36.0,71,14,3,1,8,77,2019,2,47.166666666666664,58.52,59.5,71.41666666666666,7
CSE_0518,2026-01-01 00:00:00+00:00,9.05,13,96,51,84,62,90,40.36,72,86.0,42,7,3,1,2,1,2018,0,66.0,56.120000000000005,30.5,32.58333333333333,8
CSE_0519,2026-01-01 00:00:00+00:00,9.94,74,17,19,65,34,5,61.6,94,30.0,41,0,12,4,1,76,2022,4,35.666666666666664,44.199999999999996,48.5,38.75,4
CSE_0520,2026-01-01 00:00:00+00:00,5.75,81,62,31,100,80,90,66.44,77,72.0,76,3,7,1,0,26,2023,0,74.0,71.48,27.5,27.416666666666668,3
CSE_0521,2026-01-01 00:00:00+00:00,7.97,11,91,13,5,34,8,83.92,48,48.0,56,13,0,1,8,72,2019,1,27.0,62.64000000000001,50.0,60.333333333333336,7
CSE_0522,2026-01-01 00:00:00+00:00,6.9,86,46,49,17,18,56,70.12,100,80.0,80,3,7,4,3,70,2018,3,45.333333333333336,76.70666666666666,47.0,38.66666666666667,8
CSE_0523,2026-01-01 00:00:00+00:00,9.85,11,74,27,93,19,30,84.08,1,64.0,87,4,4,5,0,47,2024,2,42.333333333333336,78.36,38.0,21.0,2
CSE_0524,2026-01-01 00:00:00+00:00,9.21,12,56,52,21,99,20,82.96,47,56.0,66,6,12,2,0,73,2018,4,43.333333333333336,68.32,50.0,49.0,8
CSE_0525,2026-01-01 00:00:00+00:00,9.19,24,44,23,32,34,89,85.32,13,34.0,29,12,10,5,6,8,2024,2,41.0,49.44,84.0,79.66666666666667,2
CSE_0526,2026-01-01 00:00:00+00:00,7.34,44,32,78,29,31,39,65.28,58,70.0,12,11,0,0,1,85,2023,0,42.166666666666664,49.093333333333334,24.5,29.416666666666664,3
CSE_0527,2026-01-01 00:00:00+00:00,7.07,18,16,21,80,47,44,37.56,96,98.0,18,7,3,4,6,22,2019,0,37.666666666666664,51.18666666666667,52.5,47.58333333333333,7
CSE_0528,2026-01-01 00:00:00+00:00,6.37,54,69,29,31,43,76,63.64,98,86.0,6,14,1,4,6,70,2019,3,50.333333333333336,51.879999999999995,61.5,58.08333333333333,7
CSE_0529,2026-01-01 00:00:00+00:00,5.28,99,3,62,41,23,48,53.8,57,24.0,8,5,3,1,8,72,2020,4,46.0,28.599999999999998,41.5,50.416666666666664,6
CSE_0530,2026-01-01 00:00:00+00:00,9.32,44,19,3,77,60,86,72.64,57,50.0,82,0,7,1,6,26,2022,4,48.166666666666664,68.21333333333332,36.5,42.91666666666667,4
CSE_0531,2026-01-01 00:00:00+00:00,9.06,7,46,76,9,16,19,94.12,50,94.0,53,6,4,0,0,87,2021,3,28.833333333333332,80.37333333333333,22.0,25.666666666666664,5
CSE_0532,2026-01-01 00:00:00+00:00,10.0,92,90,58,35,70,100,34.24,83,60.0,85,2,0,1,7,92,2020,0,74.16666666666667,59.74666666666667,25.5,30.916666666666668,6
CSE_0533,2026-01-01 00:00:00+00:00,9.98,52,14,86,33,49,91,36.44,1,72.0,81,14,6,3,7,80,2018,0,54.166666666666664,63.14666666666667,72.5,76.41666666666666,8
CSE_0534,2026-01-01 00:00:00+00:00,7.78,54,69,7,72,64,16,32.16,40,94.0,60,12,0,1,3,83,2022,0,47.0,62.053333333333335,35.5,39.25,4
CSE_0535,2026-01-01 00:00:00+00:00,8.84,31,46,81,27,98,27,89.32,82,90.0,86,12,8,1,7,70,2022,2,51.666666666666664,88.44,65.5,77.58333333333333,4
CSE_0536,2026-01-01 00:00:00+00:00,9.72,50,77,11,10,31,40,89.48,100,60.0,1,12,2,3,3,42,2019,1,36.5,50.160000000000004,48.5,45.083333333333336,7
CSE_0537,2026-01-01 00:00:00+00:00,9.25,43,74,30,77,35,65,80.2,81,56.0,49,5,11,0,7,6,2022,0,54.0,61.73333333333333,55.0,70.0,4
CSE_0538,2026-01-01 00:00:00+00:00,6.24,81,8,77,38,12,24,73.44,15,48.0,74,14,2,3,4,91,2023,1,40.0,65.14666666666666,55.0,53.5,3
CSE_0539,2026-01-01 00:00:00+00:00,7.25,69,89,33,46,69,57,86.48,3,78.0,30,15,5,4,3,82,2022,1,60.5,64.82666666666667,66.0,60.833333333333336,4
CSE_0540,2026-01-01 00:00:00+00:00,5.65,17,15,81,18,57,40,83.28,11,42.0,32,7,9,3,5,62,2018,4,38.0,52.42666666666667,61.0,61.33333333333333,8
CSE_0541,2026-01-01 00:00:00+00:00,9.77,82,68,97,14,13,5,35.56,28,40.0,77,6,5,2,1,83,2023,3,46.5,50.85333333333333,35.0,32.333333333333336,3
CSE_0542,2026-01-01 00:00:00+00:00,8.03,21,60,74,27,36,74,56.6,6,48.0,79,15,12,4,1,43,2023,2,48.666666666666664,61.199999999999996,78.5,73.75,3
CSE_0543,2026-01-01 00:00:00+00:00,6.14,36,9,75,23,78,37,67.6,13,34.0,10,9,10,1,1,38,2020,1,43.0,37.199999999999996,49.5,53.91666666666667,6
CSE_0544,2026-01-01 00:00:00+00:00,8.36,95,49,48,71,67,5,59.88,11,76.0,32,5,10,4,8,39,2022,2,55.833333333333336,55.96,71.0,70.83333333333334,4
CSE_0545,2026-01-01 00:00:00+00:00,8.09,55,2,78,8,39,44,82.92,98,70.0,6,8,5,0,2,6,2019,4,37.666666666666664,52.973333333333336,33.5,40.75,7
CSE_0546,2026-01-01 00:00:00+00:00,6.79,58,76,56,46,58,74,83.12,4,58.0,30,8,12,0,3,69,2024,0,61.333333333333336,57.04,53.5,64.91666666666667,2
CSE_0547,2026-01-01 00:00:00+00:00,5.57,2,93,94,32,79,13,67.88,80,52.0,47,0,0,3,7,24,2020,1,52.166666666666664,55.626666666666665,29.5,26.25,6
CSE_0548,2026-01-01 00:00:00+00:00,8.36,27,69,92,61,91,65,70.8,31,92.0,46,0,4,4,3,58,2019,3,67.5,69.60000000000001,33.5,22.916666666666664,7
CSE_0549,2026-01-01 00:00:00+00:00,7.6,73,80,25,96,15,39,77.24,73,22.0,77,0,11,1,6,12,2022,4,54.666666666666664,58.74666666666667,46.5,54.58333333333333,4
CSE_0550,2026-01-01 00:00:00+00:00,8.86,34,50,17,18,61,2,58.68,42,82.0,91,7,5,0,4,85,2020,2,30.333333333333332,77.22666666666667,36.5,45.916666666666664,6
CSE_0551,2026-01-01 00:00:00+00:00,7.6,60,18,95,66,3,98,55.72,80,92.0,52,11,7,5,8,80,2022,0,56.666666666666664,66.57333333333334,79.5,76.08333333333333,4
CSE_0552,2026-01-01 00:00:00+00:00,9.26,92,41,85,73,44,96,55.52,68,56.0,79,12,12,1,3,85,2018,2,71.83333333333333,63.50666666666667,65.5,74.25,8
CSE_0553,2026-01-01 00:00:00+00:00,7.76,53,34,37,39,89,23,51.36,44,64.0,18,13,0,5,2,97,2020,3,45.833333333333336,44.45333333333334,51.0,37.833333333333336,6
CSE_0554,2026-01-01 00:00:00+00:00,7.8,62,45,80,46,27,18,71.24,8,96.0,80,11,4,2,1,61,2019,1,46.333333333333336,82.41333333333334,42.5,41.08333333333333,7
CSE_0555,2026-01-01 00:00:00+00:00,9.38,78,25,86,64,95,17,70.84,48,36.0,89,13,2,5,0,7,2018,3,60.833333333333336,65.28,51.0,36.16666666666667,8
CSE_0556,2026-01-01 00:00:00+00:00,7.02,96,68,87,28,65,63,83.24,32,62.0,5,9,1,0,5,44,2021,2,67.83333333333333,50.080000000000005,33.0,42.66666666666667,5
CSE_0557,2026-01-01 00:00:00+00:00,5.67,6,92,49,49,30,87,57.52,99,58.0,48,6,10,3,1,17,2019,2,52.166666666666664,54.50666666666667,51.5,46.91666666666667,7
CSE_0558,2026-01-01 00:00:00+00:00,5.14,75,63,7,97,2,34,71.84,99,40.0,72,2,7,2,7,87,2024,3,46.333333333333336,61.28,47.0,51.333333333333336,2
CSE_0559,2026-01-01 00:00:00+00:00,8.78,48,36,40,12,7,61,43.24,17,86.0,49,12,6,4,5,59,2022,3,34.0,59.413333333333334,67.5,64.25,4
CSE_0560,2026-01-01 00:00:00+00:00,8.1,93,83,5,0,23,0,71.4,8,92.0,80,1,9,1,4,59,2019,3,34.0,81.13333333333334,38.5,43.58333333333333,7
CSE_0561,2026-01-01 00:00:00+00:00,8.52,84,48,68,33,14,99,76.44,61,82.0,94,3,6,0,1,1,2021,0,57.666666666666664,84.14666666666666,23.5,28.25,5
CSE_0562,2026-01-01 00:00:00+00:00,6.06,30,20,43,92,42,24,81.08,56,36.0,11,2,4,2,6,65,2019,2,41.833333333333336,42.69333333333333,37.0,38.83333333333333,7
CSE_0563,2026-01-01 00:00:00+00:00,5.68,57,73,63,47,30,44,32.6,28,26.0,22,6,11,2,1,90,2018,4,52.333333333333336,26.866666666666664,50.0,49.83333333333333,8
CSE_0564,2026-01-01 00:00:00+00:00,5.07,60,63,28,76,72,48,78.96,77,68.0,53,9,12,0,4,13,2023,0,57.833333333333336,66.65333333333332,58.0,71.0,3
CSE_0565,2026-01-01 00:00:00+00:00,6.75,23,4,27,47,44,97,69.4,24,24.0,68,14,8,4,1,47,2019,0,40.333333333333336,53.800000000000004,66.5,59.75,7
CSE_0566,2026-01-01 00:00:00+00:00,7.95,19,99,10,48,65,88,42.12,14,74.0,99,14,4,4,1,55,2020,0,54.833333333333336,71.70666666666666,56.5,48.08333333333333,6
CSE_0567,2026-01-01 00:00:00+00:00,6.96,36,69,64,63,7,15,80.44,5,62.0,58,7,1,3,6,11,2024,4,42.333333333333336,66.81333333333333,43.5,41.75,2
CSE_0568,2026-01-01 00:00:00+00:00,7.19,3,89,18,60,70,97,45.12,41,74.0,35,5,2,5,8,95,2021,3,56.166666666666664,51.373333333333335,55.0,47.5,5
CSE_0569,2026-01-01 00:00:00+00:00,9.52,91,3,8,28,56,92,53.72,28,68.0,2,2,3,4,4,91,2019,2,46.333333333333336,41.24,37.5,28.416666666666668,7
CSE_0570,2026-01-01 00:00:00+00:00,6.74,19,38,26,38,79,18,63.28,78,54.0,57,5,4,3,6,54,2021,1,36.333333333333336,58.093333333333334,47.0,45.83333333333333,5
CSE_0571,2026-01-01 00:00:00+00:00,7.57,59,34,33,87,98,22,71.84,92,36.0,87,14,12,5,3,27,2023,1,55.5,64.94666666666667,85.5,78.91666666666666,3
CSE_0572,2026-01-01 00:00:00+00:00,8.92,23,0,43,25,29,82,88.8,3,44.0,54,15,2,2,1,88,2018,2,33.666666666666664,62.26666666666667,45.5,44.583333333333336,8
CSE_0573,2026-01-01 00:00:00+00:00,6.98,49,23,67,16,73,24,93.6,81,62.0,56,1,11,0,2,3,2020,4,42.0,70.53333333333333,34.5,41.916666666666664,6
CSE_0574,2026-01-01 00:00:00+00:00,8.11,48,56,99,70,17,15,91.28,56,72.0,16,14,6,4,1,89,2022,1,50.833333333333336,59.76,61.5,53.916666666666664,4
CSE_0575,2026-01-01 00:00:00+00:00,9.31,50,99,81,12,68,53,86.12,48,82.0,38,11,4,3,4,35,2019,0,60.5,68.70666666666666,54.0,52.33333333333333,7
CSE_0576,2026-01-01 00:00:00+00:00,9.75,95,69,14,68,92,72,65.76,43,82.0,89,6,4,2,5,49,2018,1,68.33333333333333,78.92,42.5,44.416666666666664,8
CSE_0577,2026-01-01 00:00:00+00:00,5.74,35,40,50,25,38,0,79.68,79,98.0,67,13,5,4,6,2,2021,2,31.333333333333332,81.56,69.5,67.41666666666667,5
CSE_0578,2026-01-01 00:00:00+00:00,9.63,97,53,12,48,59,41,46.6,74,42.0,54,10,6,1,2,0,2023,0,51.666666666666664,47.53333333333333,44.0,48.33333333333333,3
CSE_0579,2026-01-01 00:00:00+00:00,7.46,99,45,82,66,97,18,80.04,13,26.0,44,9,9,2,3,16,2024,1,67.83333333333333,50.01333333333334,56.0,58.5,2
CSE_0580,2026-01-01 00:00:00+00:00,6.29,65,59,48,6,42,96,58.16,2,48.0,75,13,9,4,7,70,2021,2,52.666666666666664,60.38666666666666,82.0,82.83333333333334,5
CSE_0581,2026-01-01 00:00:00+00:00,7.3,78,59,69,57,44,33,87.4,61,80.0,0,6,7,2,3,61,2024,4,56.666666666666664,55.800000000000004,45.0,45.66666666666667,2
CSE_0582,2026-01-01 00:00:00+00:00,9.9,33,56,55,48,22,79,62.36,63,56.0,20,3,8,0,6,47,2023,2,48.833333333333336,46.120000000000005,41.0,52.83333333333333,3
CSE_0583,2026-01-01 00:00:00+00:00,7.46,35,30,75,52,68,54,57.52,44,86.0,82,12,10,0,5,61,2024,4,52.333333333333336,75.17333333333333,61.5,75.91666666666667,2
CSE_0584,2026-01-01 00:00:00+00:00,6.64,5,83,50,64,93,17,74.52,81,64.0,20,7,3,0,6,68,2023,0,52.0,52.839999999999996,36.5,47.58333333333333,3
CSE_0585,2026-01-01 00:00:00+00:00,8.17,38,23,36,61,5,33,68.92,57,94.0,51,3,4,5,0,18,2018,2,32.666666666666664,71.30666666666667,36.0,18.666666666666664,8
CSE_0586,2026-01-01 00:00:00+00:00,6.2,41,88,16,16,55,88,48.6,19,96.0,81,6,4,1,2,33,2019,3,50.666666666666664,75.2,31.0,33.166666666666664,7
CSE_0587,2026-01-01 00:00:00+00:00,5.38,57,35,57,42,3,44,87.12,57,26.0,42,3,7,0,5,98,2022,3,39.666666666666664,51.70666666666667,36.0,46.16666666666667,4
